Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT019,426.4449000000001
DRI47,OUT045,2251.03651
DRZ11,OUT035,1866.47043
FDS02,OUT013,2586.56642
DRD49,OUT018,2257.59464
FDW38,OUT049,2252.16837
FDR21,OUT019,413.36193000000003
FDE40,OUT013,1958.95005
FDI02,OUT045,2055.4910499999996
FDQ04,OUT045,1186.98824
FDY14,OUT017,4052.8244700000005
NCT54,OUT046,1974.26345
DRD25,OUT017,1823.2267200000001
DRE01,OUT045,3761.13749
FDJ12,OUT010,342.08804
NCZ05,OUT049,1862.5089199999998
DRB25,OUT019,276.27371000000005
NCC31,OUT045,2369.41575
FDM16,OUT045,1382.36725
DRG11,OUT049,2048.63331
FDV24,OUT027,2472.7812000000004
FDV43,OUT046,1495.45338
FDG05,OUT018,1670.1260100000004
FDV23,OUT010,349.11223000000007
FDI58,OUT018,1711.27245
FDQ11,OUT017,2609.17033
FDC05,OUT027,5029.41991
FDF40,OUT013,3557.3693999999996
FDU02,OUT018,2428.87169
FDT32,OUT013,2532.13727
NCF06,OUT017,3961.5099999999998
FDT46,OUT013,2191.1477999999997
FDR58,OUT010,357.80091999999996
FDY04,OUT046,2371.1801200000004
FDT58,OUT045,2040.9100299999998
FDE46,OUT049,2209.5571700000005
DRH11,OUT017,1773.9242299999999
DRI51,OUT046,2788.9696200000003
FDC35,OUT017,2840.13635
FDP45,OUT035,2518.32192
FDC45,OUT017,2850.6227000000003
FDU01,OUT045,2736.83748
FDJ53,OUT010,357.00196000000005
FDJ46,OUT017,3062.84645
FDX07,OUT013,2589.7622600000004
NCI30,OUT049,3201.63246
FDE47,OUT027,3591.35849
FDV48,OUT045,1579.04457
FDN16,OUT019,269.98190000000005
FDM52,OUT013,1786.40798
FDA32,OUT027,5186.2491
FDH05,OUT017,2847.52673
FDW25,OUT010,268.68359000000004
FDQ09,OUT046,2243.8791599999995
NCM17,OUT010,255.36758999999998
DRM59,OUT046,2522.9492299999997
FDV47,OUT027,2354.03577
DRE15,OUT035,2785.0746900000004
FDS25,OUT010,226.80477000000002
NCZ05,OUT018,1555.67499
NCV05,OUT019,347.44773
DRM37,OUT046,2194.7431199999996
FDV58,OUT027,5207.45483
FDN22,OUT027,4521.2147700000005
NCO06,OUT049,2028.9589200000003
FDT56,OUT019,310.16292999999996
FDM02,OUT013,1644.69245
FDA09,OUT046,2384.32967
NCC06,OUT035,2436.1621999999998
NCL54,OUT049,3271.9742300000003
NCB55,OUT017,1263.1890500000002
FDB12,OUT017,1849.5258199999996
NCA54,OUT049,3280.59634
NCS38,OUT049,2099.33398
FDC02,OUT049,2583.47045
FDK44,OUT019,375.17830000000004
FDE16,OUT035,2544.4878599999997
NCS05,OUT035,2416.48781
FDZ59,OUT045,2894.99827
FDI20,OUT017,3762.20277
FDQ14,OUT046,2218.21257
FDF53,OUT017,3151.0649499999995
FDW25,OUT017,1594.15823
NCQ43,OUT010,295.51533000000006
FDX52,OUT013,2290.5184499999996
FDE28,OUT045,3271.97423
FDN15,OUT017,2575.9802
FDO28,OUT017,1755.28183
FDQ33,OUT045,2911.7431399999996
FDM22,OUT010,306.90051
FDJ03,OUT017,1303.83614
FDI16,OUT045,1359.4304399999999
FDI09,OUT027,4956.01546
FDX55,OUT013,3297.873849999999
FDS23,OUT027,3764.0337200000004
DRC12,OUT045,2962.51039
FDH41,OUT049,2600.1487399999996
FDN01,OUT013,2474.47899
FDV55,OUT045,2445.9827499999997
NCJ19,OUT013,1627.5813899999998
NCY29,OUT010,306.1015500000001
FDP03,OUT018,1809.0451799999998
FDZ52,OUT045,1691.4648999999997
FDH31,OUT010,392.58896999999996
FDQ19,OUT018,2556.2392299999997
FDS15,OUT035,2159.75533
FDN32,OUT017,3138.5479100000002
FDH32,OUT049,1747.6917100000003
FDF33,OUT017,1944.4356099999998
FDJ22,OUT046,2775.3207199999997
FDG56,OUT010,263.35719000000006
FDC05,OUT046,3040.8084700000004
FDK09,OUT013,3292.6140300000006
NCV29,OUT045,2421.2149899999995
NCC43,OUT019,456.20616
NCA42,OUT049,2437.36064
FDC10,OUT046,1813.3395899999996
FDC16,OUT013,1995.0697000000005
NCL17,OUT013,1760.3752
FDA51,OUT035,2430.33645
FDW01,OUT017,2926.29087
NCF30,OUT045,2278.8336600000002
FDN49,OUT013,1084.32188
FDY20,OUT045,1480.4395899999997
FDC15,OUT045,2608.57111
FDY24,OUT046,2732.54307
NCG43,OUT017,1738.86986
FDA48,OUT013,2389.42304
NCF55,OUT017,1164.8170999999998
FDL38,OUT049,1876.82362
NCQ29,OUT018,2673.2535800000005
FDC34,OUT017,2555.64001
FDP36,OUT027,3835.0080000000003
FDN50,OUT010,201.4045
FDO23,OUT049,2269.6456200000002
FDT56,OUT013,1866.8699100000001
FDT13,OUT027,4255.027929999999
FDZ03,OUT013,2703.4809
FDQ03,OUT010,495.85455
FDU44,OUT045,2275.4047899999996
FDD03,OUT049,2875.9896799999997
NCH30,OUT013,2112.38366
FDS60,OUT010,252.43806999999998
FDG08,OUT046,2476.2766499999993
FDX38,OUT017,1185.82309
FDD22,OUT017,1846.4631399999998
FDW51,OUT013,2627.74615
FDL09,OUT017,2725.1194
FDZ60,OUT045,1316.38647
NCH07,OUT046,2457.7008299999993
NCQ41,OUT049,2358.1970200000005
FDW04,OUT049,1925.6267600000006
FDI08,OUT027,6437.254010000001
FDR19,OUT019,310.16292999999996
FDV13,OUT046,1802.3538899999999
FDB52,OUT017,3775.4188999999997
FDZ48,OUT027,2468.35363
NCO14,OUT049,1756.9796199999996
FDZ50,OUT013,2726.18468
FDN27,OUT019,321.21521
FDQ60,OUT013,1975.4618900000005
FDR49,OUT017,1438.3277400000002
DRJ35,OUT027,2975.06072
DRI49,OUT017,1531.5397400000002
FDB47,OUT017,3201.89878
FDP37,OUT010,417.48989
FDR26,OUT049,2378.1377300000004
FDY31,OUT019,375.1782999999999
FDC11,OUT045,2644.0915400000004
DRP47,OUT035,2253.3668100000004
NCY54,OUT018,2199.03753
FDR27,OUT046,2233.85887
FDQ21,OUT019,401.8103
NCQ29,OUT035,3005.8539699999997
FDJ02,OUT046,2325.6394000000005
FDE21,OUT018,1478.0427099999997
FDM39,OUT046,2311.95721
FDZ01,OUT017,1875.8249200000002
NCB19,OUT018,1768.83086
FDU03,OUT046,2134.9209899999996
FDP27,OUT049,2790.00161
DRF01,OUT045,2381.53331
FDM03,OUT049,1783.41188
FDV01,OUT046,2545.5864300000003
FDS16,OUT046,2459.4319100000002
FDO45,OUT035,1639.8654
NCX06,OUT035,3048.49846
FDP13,OUT046,1812.8402400000002
NCR38,OUT018,2497.7487
FDA01,OUT013,1644.69245
FDT26,OUT017,2311.42457
FDD44,OUT027,5524.042729999999
FDB26,OUT013,1644.69245
FDP45,OUT019,400.41212
NCP55,OUT046,1733.1106900000002
FDT23,OUT017,1869.0670500000003
FDO51,OUT045,1495.85286
FDA44,OUT046,1489.8273700000002
NCJ31,OUT018,2470.28445
FDX37,OUT045,1733.54346
NCD18,OUT049,3302.83406
FDN40,OUT027,3221.1403999999998
FDL33,OUT017,3120.4048599999996
DRF48,OUT035,2231.8947599999997
FDW08,OUT035,1962.57866
FDX39,OUT018,2054.6255100000003
FDB38,OUT049,2118.54231
FDY46,OUT018,2670.9565700000003
NCB06,OUT049,2233.15978
FDA34,OUT035,3595.0203900000006
FDA35,OUT045,2083.954
FDQ07,OUT035,2863.53922
FDU32,OUT045,1915.7396300000005
FDU26,OUT013,2550.8462499999996
FDU13,OUT010,297.31298999999996
FDO09,OUT035,2505.93804
FDW03,OUT019,401.87688
FDB38,OUT013,1895.1664099999998
FDL26,OUT010,288.62429999999995
NCN43,OUT045,2124.86741
FDH08,OUT045,2875.32388
NCC31,OUT019,346.71535000000006
FDH14,OUT035,2438.75882
FDL40,OUT017,1782.81266
FDD20,OUT035,2597.25251
NCV53,OUT035,2982.5509700000002
FDD16,OUT045,1591.72806
FDP24,OUT035,1376.40834
FDQ25,OUT045,3147.30318
FDM38,OUT035,2734.67363
NCT18,OUT010,389.75932
FDM34,OUT049,2216.1153000000004
DRH37,OUT010,361.49611000000004
NCE07,OUT013,2181.8266
FDG12,OUT013,1914.2415799999994
FDB59,OUT010,415.25946000000005
FDS10,OUT018,2646.8879
FDN21,OUT010,398.94736
FDM02,OUT045,1513.19695
FDO44,OUT049,1882.28318
NCN17,OUT017,1764.0703899999996
FDH16,OUT018,1294.44836
FDL44,OUT046,2131.0260599999997
FDY47,OUT017,2419.11772
DRI39,OUT046,1664.99935
NCX54,OUT018,1763.97052
FDE59,OUT046,1005.1249700000001
FDO46,OUT045,3149.00097
DRE13,OUT046,1988.7446000000004
FDW14,OUT013,2410.3624499999996
FDF35,OUT046,1751.42019
FDO50,OUT019,344.28518
DRF49,OUT017,1927.22468
FDT60,OUT049,1680.54578
FDP38,OUT045,1166.8145
FDA31,OUT027,4284.95564
FDY52,OUT010,349.44513000000006
FDD03,OUT027,4422.70966
FDN52,OUT018,1433.30095
FDU20,OUT010,241.75198
FDD22,OUT035,2573.71648
NCB55,OUT019,254.56862999999998
FDN27,OUT045,2535.4995599999997
FDD16,OUT013,1689.4675
FDW48,OUT046,1757.54555
DRN35,OUT045,1353.63798
FDX25,OUT049,2281.8297599999996
DRD49,OUT049,2943.2021900000004
FDE21,OUT019,375.17830000000004
FDN44,OUT035,2642.29388
DRC01,OUT049,1038.9809
NCK30,OUT046,3045.23604
FDU39,OUT013,1635.0383499999998
FDB49,OUT013,1846.19682
FDS12,OUT045,1979.1903700000003
FDR57,OUT018,1860.5448099999999
FDX22,OUT027,4521.2147700000005
FDC60,OUT013,1846.1968200000003
NCE42,OUT049,3184.45482
NCK42,OUT049,3088.01369
DRE01,OUT017,3907.5802000000003
FDE57,OUT018,2005.0566999999999
DRK59,OUT019,449.64803
FDB10,OUT027,5847.022309999999
FDQ25,OUT046,2234.3915100000004
FDY26,OUT017,2808.51085
FDG28,OUT049,2636.7011599999996
FDM14,OUT049,1700.02043
NCH29,OUT049,2296.27762
FDD48,OUT049,1877.7224500000004
FDC17,OUT045,3218.2108799999996
DRH49,OUT027,2970.93276
FDN44,OUT018,2299.4401700000003
FDC29,OUT045,1608.1733200000003
DRK01,OUT019,296.61389999999994
FDD48,OUT017,1869.3999499999998
FDB59,OUT013,2756.24555
FDY45,OUT010,411.46439999999996
FDX60,OUT035,1294.41507
FDT09,OUT010,329.10494
DRB24,OUT018,2036.38259
FDL13,OUT035,3334.1266599999994
FDN16,OUT035,2103.4952300000004
FDK57,OUT013,2512.56275
FDO22,OUT027,2184.68954
FDC57,OUT010,343.91899
FDZ13,OUT027,3465.52229
FDW27,OUT013,2465.9567500000003
FDX10,OUT049,1523.8497499999999
FDY08,OUT018,2447.51409
FDA49,OUT017,1807.11436
FDC32,OUT018,1786.60772
FDO04,OUT035,1214.1195899999998
NCZ54,OUT013,2601.31389
FDY40,OUT045,1248.40829
FDW36,OUT045,1354.33707
FDE11,OUT017,2275.8708500000002
DRE37,OUT045,2873.4929300000003
NCK19,OUT017,2847.9595
FDT19,OUT035,2350.8066400000002
FDE56,OUT045,1444.58626
FDZ57,OUT010,308.66488000000004
FDB35,OUT035,1614.26539
FDF09,OUT010,242.71739000000002
FDO34,OUT046,2557.93702
FDA55,OUT046,2911.57669
NCM18,OUT035,1798.7252799999999
FDJ20,OUT019,310.16292999999996
DRQ35,OUT019,336.29558
FDG02,OUT013,2995.0347200000006
NCU29,OUT018,1958.08451
FDL27,OUT027,2999.928349999999
NCA54,OUT035,3146.2379
FDJ32,OUT035,1862.9749800000002
FDB21,OUT019,375.17830000000004
FDR46,OUT035,2664.0322499999993
FDZ32,OUT046,1996.7674900000002
DRF36,OUT017,2912.5421
NCU54,OUT017,3263.7516000000005
NCI31,OUT017,1828.2867999999999
DRA59,OUT035,2262.42169
NCC55,OUT045,1895.0998299999999
FDE44,OUT018,1048.8014500000002
NCN26,OUT018,1880.2192000000002
FDC11,OUT049,1578.84483
FDV24,OUT035,1333.4309500000002
FDR40,OUT019,192.84896999999998
NCQ17,OUT049,2421.9806599999997
FDC46,OUT045,2847.89292
NCM18,OUT046,1419.1859900000002
FDK16,OUT046,1682.57647
FDI28,OUT017,794.9984900000001
FDS11,OUT018,2495.28524
DRD13,OUT046,1988.7446
FDL36,OUT035,1294.4150700000002
FDI27,OUT013,1995.0697000000005
FDJ53,OUT019,250.20763999999994
FDS44,OUT045,3666.92679
FDE28,OUT046,3528.90645
FDQ33,OUT018,2487.9281500000006
FDB37,OUT017,3167.4436299999998
FDQ31,OUT045,1677.08362
NCQ05,OUT046,2612.09985
FDE10,OUT013,1971.06761
FDF38,OUT017,1408.43332
FDE50,OUT019,324.54421
DRG37,OUT010,402.10990999999996
NCH06,OUT049,3746.0571200000004
FDY14,OUT045,4013.6088499999996
FDO27,OUT017,2099.3339799999994
FDQ19,OUT049,3362.1568399999996
FDZ26,OUT019,402.50939
FDN51,OUT013,2601.6467900000002
FDK20,OUT035,1832.7143700000001
FDD40,OUT018,2152.46482
DRI25,OUT018,1612.93379
FDH56,OUT017,1911.1789
FDI36,OUT027,4173.567300000001
DRH11,OUT018,1897.3968399999999
NCV18,OUT017,2139.11553
DRI01,OUT049,2865.03727
DRE48,OUT049,2968.4692999999997
FDS51,OUT035,1991.6741200000004
FDM38,OUT017,1606.40895
FDB60,OUT027,2581.2067300000003
FDY58,OUT035,3771.4241
FDY22,OUT045,2673.0205499999997
FDF11,OUT027,6986.43914
FDZ51,OUT035,2183.75742
FDQ45,OUT017,2895.9969699999997
FDF17,OUT035,2524.01451
NCF31,OUT027,3821.72529
FDA37,OUT013,2011.4816700000003
FDO51,OUT046,2050.9303200000004
FDF34,OUT013,3042.83916
FDD57,OUT018,1604.67787
FDO37,OUT046,3150.83192
FDR49,OUT049,1521.11997
FDS39,OUT049,1950.3279399999997
FDI48,OUT027,3926.5222100000005
DRM35,OUT049,2243.9124500000003
FDV57,OUT035,2465.7903
FDZ55,OUT013,2580.1081599999998
FDI28,OUT035,1556.00789
FDS21,OUT045,1429.1397000000002
FDT34,OUT013,2412.7926199999997
DRI25,OUT035,2128.5293100000004
FDT47,OUT010,255.53404
DRH39,OUT045,1469.5204700000002
NCD54,OUT045,2064.2463199999997
FDU16,OUT027,2945.56578
NCW29,OUT045,2092.1100500000002
FDV25,OUT027,4255.027929999999
FDM56,OUT035,2456.0363300000004
FDZ04,OUT027,2019.80417
FDG59,OUT019,125.63646000000001
FDI56,OUT045,1766.86675
FDS33,OUT035,1854.5859
FDC23,OUT049,2513.8943499999996
FDT11,OUT049,2682.27517
FDG17,OUT045,3785.97183
FDZ44,OUT045,2034.25203
FDJ52,OUT013,2333.7621599999998
DRI23,OUT046,2665.09753
DRE15,OUT010,296.21441999999996
NCF07,OUT013,1792.83295
NCR29,OUT049,1862.5089199999998
FDE44,OUT019,375.17830000000004
FDT23,OUT035,1897.36355
NCG06,OUT017,3117.4087600000007
NCU41,OUT010,297.57931
FDH46,OUT017,1582.4401500000001
FDV31,OUT013,2790.3678
NCT41,OUT027,3562.0965800000004
FDE22,OUT027,4366.915619999999
FDC26,OUT045,1563.39827
DRF51,OUT017,1462.99563
NCY53,OUT019,347.44773
FDY21,OUT017,3358.528230000001
FDL27,OUT013,1920.69984
FDZ34,OUT049,3165.0800399999994
NCF43,OUT010,306.96709
FDC21,OUT035,1873.0285599999995
FDL26,OUT013,2527.6764099999996
FDT25,OUT010,256.43287
NCR30,OUT046,1752.8516599999998
DRL23,OUT019,297.34628
NCR05,OUT049,2477.4417999999996
NCE19,OUT018,1511.76548
FDY07,OUT035,1802.4204700000003
FDB10,OUT017,4138.6128
FDP57,OUT013,2467.52138
FDU48,OUT019,283.59751
FDH48,OUT035,1294.4150700000002
FDO33,OUT035,2446.18249
NCU29,OUT045,2326.37178
FDW35,OUT046,1895.8322099999998
FDH05,OUT010,422.28365
FDP26,OUT049,1841.20332
DRG27,OUT035,2785.07469
FDQ33,OUT046,2820.82815
FDH20,OUT010,209.62713
FDV14,OUT046,2134.2218999999996
DRD01,OUT046,1182.5939600000002
NCI17,OUT049,1961.1804799999998
FDF39,OUT010,538.6987799999999
FDX37,OUT046,2291.5837300000003
NCX17,OUT035,2818.9972000000002
FDN03,OUT013,2627.74615
NCS41,OUT010,294.54992000000004
FDH34,OUT045,2974.6945299999998
NCX53,OUT018,2087.78235
FDY31,OUT046,2769.12878
FDD20,OUT017,2516.1247799999996
FDE51,OUT045,1121.67326
FDV27,OUT046,2082.1563400000005
FDF16,OUT035,2369.08285
FDZ02,OUT049,2280.93093
NCK05,OUT045,1402.5742799999998
FDM12,OUT027,4238.61596
NCA05,OUT018,2388.69066
FDX33,OUT045,2567.25822
FDM25,OUT049,2499.8792600000006
FDE41,OUT018,1433.3009500000003
FDW14,OUT045,1267.28372
NCD30,OUT046,1746.3268199999998
FDB23,OUT010,513.9975999999999
FDF45,OUT046,2025.8962400000005
FDW20,OUT017,2381.0672499999996
FDF47,OUT045,2642.8598100000004
NCR05,OUT019,492.62542
DRB01,OUT046,2195.6752399999996
FDE36,OUT013,2018.20625
FDU56,OUT049,3023.2313500000005
FDB23,OUT049,3619.4219600000006
FDN48,OUT049,1747.4253899999999
FDS43,OUT013,2681.14331
NCN05,OUT013,1871.2974800000004
NCL53,OUT049,2398.04515
FDL56,OUT046,1596.75485
FDH17,OUT018,1296.07957
FDP37,OUT046,2189.05053
FDG09,OUT019,310.16293
FDA55,OUT045,3801.951030000001
FDX31,OUT049,3036.18116
FDJ41,OUT045,4072.9982099999993
DRC24,OUT045,2496.9830300000003
FDQ21,OUT035,2562.1315600000007
NCT54,OUT045,1508.4697700000002
FDH08,OUT049,2938.00895
FDY38,OUT018,2152.46482
DRM11,OUT010,358.73303999999996
FDG32,OUT049,2861.3753700000007
NCH18,OUT046,2739.4673899999993
FDI20,OUT035,2739.33423
FDA33,OUT018,2277.96812
FDN45,OUT013,3252.6660300000003
FDT45,OUT010,348.94577999999996
FDR32,OUT035,2683.70664
FDA48,OUT017,2810.84115
FDN23,OUT017,2290.2188400000005
NCR18,OUT035,1858.18122
FDD45,OUT046,1888.6415700000002
FDI22,OUT018,2566.52584
FDT09,OUT013,2325.0401800000004
DRC24,OUT027,3609.8011500000002
FDT39,OUT046,2284.0934799999995
FDX28,OUT045,1595.7228599999999
FDA50,OUT018,1709.7744000000002
FDT33,OUT027,3923.4262400000007
FDQ60,OUT049,2081.98989
NCM19,OUT018,1795.3962800000002
FDF40,OUT046,2612.2663000000002
NCI30,OUT035,3088.21343
FDK34,OUT049,3642.65838
FDA38,OUT027,4531.90086
FDT02,OUT045,1392.8203099999998
FDC11,OUT017,2624.11754
FDD08,OUT046,1736.33982
NCS29,OUT046,2893.06745
DRI03,OUT010,349.11223
FDK48,OUT035,1301.37268
FDM52,OUT049,2125.03386
FDP49,OUT035,1284.69439
DRA24,OUT046,2364.95489
NCJ43,OUT049,2775.02111
FDE11,OUT045,2290.38529
FDP01,OUT049,2172.30566
FDQ59,OUT018,1560.5020399999999
FDA43,OUT019,375.17830000000004
FDL14,OUT017,3089.21213
FDV50,OUT010,297.91220999999996
FDT01,OUT027,4445.41344
NCC42,OUT035,2216.4482000000003
FDO28,OUT046,2250.87006
FDD32,OUT019,310.16292999999996
FDV45,OUT035,3408.7628400000003
NCW17,OUT019,347.44773
NCJ17,OUT027,2333.2628099999997
NCF18,OUT049,2910.8776000000003
FDP01,OUT045,2672.12172
FDH24,OUT045,1623.7863300000004
FDI38,OUT027,4220.1733
FDX03,OUT035,2157.39174
FDY28,OUT046,3093.2402200000006
FDN34,OUT018,2151.1665100000005
FDJ02,OUT045,2590.72767
FDW40,OUT019,266.85263999999995
FDX03,OUT017,1309.1958300000001
FDE17,OUT027,4074.0301999999997
FDT58,OUT046,2360.2610000000004
FDI38,OUT013,2194.57667
FDW22,OUT035,2523.91464
FDS15,OUT027,4258.85628
NCX06,OUT013,2845.6292000000003
DRK47,OUT035,2172.0393400000003
FDC23,OUT027,4519.4504
FDM56,OUT010,273.1111599999999
FDP21,OUT046,2313.0224900000003
FDP58,OUT046,2911.11063
FDA27,OUT019,450.84646999999995
FDK41,OUT019,280.36838
NCH42,OUT046,2474.0462199999997
FDG29,OUT045,910.91427
FDW15,OUT018,1716.8651699999998
FDD28,OUT018,1254.1008800000004
FDQ37,OUT049,2870.76315
FDC23,OUT035,3507.33453
FDV13,OUT035,2438.75882
FDK33,OUT046,2732.7761
FDO33,OUT013,2720.95815
FDN21,OUT017,2545.2868200000003
NCW06,OUT027,4678.643180000001
FDI38,OUT035,3044.90314
FDC21,OUT027,3130.29199
NCS05,OUT046,2327.3371899999997
NCN53,OUT049,1862.5089199999998
FDV40,OUT010,304.86982
FDG60,OUT017,2382.03266
NCY30,OUT027,4287.38581
FDM40,OUT045,1953.42391
NCO30,OUT046,2616.594
FDK10,OUT046,2324.60741
FDM36,OUT045,2681.8091099999997
FDN10,OUT013,2484.83218
FDM46,OUT018,1820.3637800000001
FDX50,OUT049,1902.39034
FDP33,OUT045,3658.1382299999996
FDO12,OUT045,2490.3583200000003
FDC28,OUT013,1816.9349100000004
FDO31,OUT045,1634.0729400000002
FDX45,OUT035,2737.30354
FDV21,OUT049,2447.6805400000003
FDH04,OUT049,1895.83221
NCG54,OUT013,2472.4483
FDO13,OUT046,2911.7098499999997
FDA09,OUT027,4302.0667
FDC38,OUT017,2247.4078999999997
NCO42,OUT046,2237.68722
FDL45,OUT049,2282.3623999999995
NCK31,OUT013,1417.35504
FDM39,OUT017,3129.95909
FDC22,OUT010,591.9960699999999
FDF46,OUT046,1954.32274
FDQ37,OUT045,2708.57427
FDH41,OUT010,383.93357000000003
FDQ04,OUT046,1589.63079
NCQ02,OUT027,4667.957090000001
FDJ57,OUT027,4536.0954
NCE07,OUT049,2327.8365399999993
FDE56,OUT013,1866.86991
FDI20,OUT049,3023.2313500000005
FDK36,OUT018,1698.0896099999998
FDP08,OUT027,4905.9140099999995
FDF44,OUT017,1959.8488800000002
NCU53,OUT017,2522.41659
FDF47,OUT035,3533.33402
FDS55,OUT010,294.41675999999995
FDZ52,OUT010,348.3798499999999
FDL04,OUT018,1925.9929499999998
NCM26,OUT035,2450.8763799999997
FDX43,OUT049,2499.31333
FDP52,OUT049,2751.5183700000002
DRK49,OUT045,1291.1859399999998
FDE38,OUT013,2781.5126600000003
DRF13,OUT035,2278.7670800000005
FDK41,OUT010,304.86982
FDJ04,OUT027,2701.0507299999995
FDZ44,OUT018,1586.4349500000003
FDS11,OUT013,2771.0596
FDA55,OUT049,3281.46188
NCW53,OUT046,3030.7548900000006
FDB49,OUT027,3890.80204
FDD23,OUT017,2552.87694
NCV42,OUT045,1755.11538
NCZ29,OUT018,1745.56115
FDQ26,OUT013,1995.0697000000005
FDV08,OUT017,1177.26756
FDC53,OUT049,1735.0082200000002
FDV58,OUT010,433.23606
NCP02,OUT019,251.83885000000004
DRI37,OUT045,1249.07409
FDQ12,OUT049,2139.24869
FDE33,OUT046,2116.2453
FDX27,OUT045,1939.8083
FDM22,OUT017,888.6099700000001
NCH30,OUT019,256.06668
FDC04,OUT017,3491.2887499999997
FDO38,OUT046,1748.5572500000003
FDV52,OUT027,3354.10066
FDB32,OUT013,1657.87529
FDV43,OUT018,1178.8987700000002
FDI24,OUT018,1887.44313
FDR40,OUT017,1348.51132
FDW02,OUT049,2322.9762
FDE44,OUT049,1456.5706599999999
FDL38,OUT046,2154.2624800000003
NCT54,OUT010,287.15954
DRJ39,OUT010,369.8519
FDW55,OUT049,3475.2762599999996
DRF13,OUT019,301.24121
NCW17,OUT049,1901.15861
FDP13,OUT035,2537.46367
FDS08,OUT018,2522.35001
NCP17,OUT035,1955.3547300000002
NCO53,OUT035,2706.17739
FDH19,OUT045,2678.9128800000003
FDJ04,OUT017,1927.32455
FDG10,OUT049,1674.52029
FDA40,OUT010,217.71659999999997
FDI53,OUT045,2445.7164299999995
FDU09,OUT010,311.6942700000001
FDK60,OUT045,1923.8290999999997
FDR43,OUT017,1231.4636799999998
FDW22,OUT017,3079.9242199999994
DRP47,OUT010,343.58609000000007
DRG48,OUT010,375.44462000000004
FDA14,OUT035,3149.5003199999996
FDU49,OUT013,1526.97901
FDK28,OUT045,3699.98376
FDT19,OUT046,2671.95527
NCQ42,OUT045,1770.6951000000001
FDD03,OUT045,3636.6994699999996
NCM53,OUT013,1841.43635
NCX53,OUT045,2124.93399
FDV14,OUT027,4287.45239
NCZ54,OUT017,3160.51931
FDB39,OUT013,1668.6612499999999
DRC24,OUT046,1980.1890700000004
FDY36,OUT013,1612.16812
FDN01,OUT035,3320.1781500000006
DRH25,OUT046,1988.7446
FDV08,OUT046,2044.57193
NCP53,OUT049,2537.5302500000003
FDU52,OUT010,354.07244000000003
NCI42,OUT045,3063.24593
FDZ14,OUT035,2406.4342300000003
FDF11,OUT046,3442.4523200000003
FDQ13,OUT018,1727.9507399999998
FDO32,OUT010,254.90153
DRJ37,OUT018,2078.9937899999995
FDY43,OUT046,2175.56808
NCT41,OUT017,2507.469380000001
NCV17,OUT045,1955.3880199999996
FDM04,OUT027,2945.56578
DRB48,OUT018,1182.52738
FDM24,OUT013,1975.46189
FDT37,OUT049,2627.54641
NCO05,OUT010,282.13275
FDL13,OUT046,3337.1893399999994
FDL15,OUT017,2600.54822
FDB11,OUT018,3145.10604
FDL14,OUT019,361.59597999999994
FDY10,OUT019,393.15490000000005
FDJ40,OUT049,2069.77246
NCW18,OUT046,2706.04423
NCY06,OUT013,2087.0832599999994
DRE13,OUT018,1678.5483800000002
FDA26,OUT045,3780.21266
NCE19,OUT010,234.22844000000003
FDE33,OUT035,2014.8439599999997
DRL59,OUT027,2787.07209
FDY07,OUT046,1605.4102500000004
FDF57,OUT018,2152.7977199999996
FDM58,OUT035,1935.28086
FDP26,OUT027,4358.79286
FDY32,OUT046,2732.6762299999996
FDD51,OUT010,285.89451999999994
FDU22,OUT018,1992.33992
FDZ49,OUT018,2063.8468399999997
NCI42,OUT017,2837.2734100000002
FDT04,OUT027,2094.3737700000006
NCU41,OUT045,2828.5514300000004
FDS56,OUT045,3670.35566
NCN42,OUT017,2505.1390799999995
FDK34,OUT046,3111.3166900000006
FDB03,OUT017,3611.3990700000004
DRJ25,OUT035,2059.8187500000004
FDT25,OUT027,3446.5802800000006
FDN20,OUT013,2314.38738
FDP09,OUT013,3220.9406599999998
FDM20,OUT019,375.17830000000004
NCG55,OUT046,2267.5816400000003
NCP14,OUT045,1568.9577
NCH06,OUT046,2892.5680999999995
FDV52,OUT013,2233.4593900000004
NCL07,OUT035,1712.0048300000003
DRJ11,OUT027,4145.403960000001
DRO59,OUT013,1922.99685
FDW15,OUT010,459.56845000000004
NCQ30,OUT035,2142.5776899999996
NCN54,OUT019,290.35538
FDY01,OUT027,3629.0760600000003
FDX39,OUT035,2707.67544
FDH53,OUT027,3074.09847
FDA57,OUT035,2251.93534
NCC07,OUT010,330.20351
FDU28,OUT013,2526.54455
FDK36,OUT010,181.0976
FDR36,OUT018,1564.36368
NCQ17,OUT035,2224.53767
FDS28,OUT019,203.43518999999998
FDE08,OUT045,2556.7385799999997
FDU22,OUT046,2128.5293099999994
FDG41,OUT045,1565.2957999999999
FDO31,OUT010,286.19413
FDM21,OUT019,408.70133000000004
FDU40,OUT017,2958.4822999999997
FDV36,OUT018,1587.53352
FDT10,OUT027,1830.35078
FDX38,OUT045,1049.2342199999998
NCU30,OUT027,3746.32344
NCV06,OUT049,3333.5274400000003
FDT16,OUT035,3078.75907
NCP41,OUT027,2793.33061
FDZ56,OUT017,2908.0479499999997
FDC22,OUT035,2412.92578
FDU10,OUT035,1675.5522800000003
FDS46,OUT045,2248.57305
FDO08,OUT049,2695.8574899999994
